seed_id,route_pair_id,n_A,n_B,admissible_edges,max_matched_slots,median_cost_units,cell_status,bank_id,unmatched_count
SEED_ICLR2026_0ac46bb0a72a7afe311d9b48b5088df8,R3,22,2,44,2,206987.5,MEASURED,c3ee85deafca066a4181c95bb7b1db04109539086b14efd9d184787942ee4405,20
SEED_ICLR2026_0ac46bb0a72a7afe311d9b48b5088df8,R4,1,2,2,1,364622,MEASURED,a8731aed09ce5029860daec14402ef152f18915bf06959ab9497fb64b172723e,1
SEED_ICLR2026_0ac8748d8afc0745c30150f1a2076c72,R1,52,0,0,0,,MEASURED,f1d9f6bee08c24f47227213a34fe66b46b1aaa8eee528ce54f6438847dc83fbd,52
SEED_ICLR2026_0ac8748d8afc0745c30150f1a2076c72,R2,52,10,488,10,54764.5,MEASURED,0c5f2c09d75e4e31f0988b78543db89b91a8a172e8ed1cf07648136a507f8b8b,42
SEED_ICLR2026_0ac8748d8afc0745c30150f1a2076c72,R3,52,2,92,2,47905.0,MEASURED,ee9cb956cef6f733348f68b9d477b08a117ea113510f3084c33e35ce35116b40,50
SEED_ICLR2026_0ac8748d8afc0745c30150f1a2076c72,R4,0,2,0,0,,MEASURED,771c1a6a43324ae76f173dce20ea7ef943c427822a90a93752b135aa09c81cdf,2
SEED_ICLR2026_0ac9d9d5c8b47688130e51b60697194a,R1,7,0,0,0,,MEASURED,e3b1a4e08b0eaacde32707e1d25e42d1dfbade05a320e7af80bab3f19832c647,7
SEED_ICLR2026_0ac9d9d5c8b47688130e51b60697194a,R2,7,1,7,1,142286,MEASURED,99865a0b85a2f53fbea26cf0172fdccf97b0fecabf497e99fab3bf892ea82503,6
SEED_ICLR2026_0ac9d9d5c8b47688130e51b60697194a,R3,7,7,41,6,167831.5,MEASURED,4a712f156b6fcd69f1a687219ec3918b57fc070691c43c9ca4d1965dae49a0f8,2
SEED_ICLR2026_0ac9d9d5c8b47688130e51b60697194a,R4,0,7,0,0,,MEASURED,697105ca0fda726214e3f61f620f185d1553408b6af379b47a9ed4ca505b1867,7
SEED_ICLR2026_0ae94013da7cd459402fd77874e09ee3,R1,44,1,44,1,101574,MEASURED,3abb19f569c0179c01decaa7a1de02ef2fb8a8b3a6fb334caccc10f1d87f6496,43
SEED_ICLR2026_0ae94013da7cd459402fd77874e09ee3,R2,44,18,765,18,127147.5,MEASURED,64dcfac3cfbc7d5e0d79dc6f34200bb8e0af741b9d4a3781a57b65a56514d532,26
SEED_ICLR2026_0ae94013da7cd459402fd77874e09ee3,R3,44,1,44,1,27973,MEASURED,61818772237b7e87c94d2599505047f0096929a6c636da1f7c30665d7fa0f2c5,43
SEED_ICLR2026_0ae94013da7cd459402fd77874e09ee3,R4,1,1,1,1,457400,MEASURED,f719d702f47e739eb364ebb40c849e0ac7d63b2d0b1575ed8da3074ac0a7d947,0
SEED_ICLR2026_0aee38a6fe9fffc8b658cfb1d872c1d5,R1,17,1,17,1,141674,MEASURED,e2f55f33be63b97fbfa5c0a81a6d005858f01b26dcc65970e013188e52e26a71,16
SEED_ICLR2026_0aee38a6fe9fffc8b658cfb1d872c1d5,R2,17,2,31,2,159573.0,MEASURED,b414e9fdd6a1aa6715334e4cd4ef926584f7794db69c04ec1a7622eac7813f07,15
SEED_ICLR2026_0aee38a6fe9fffc8b658cfb1d872c1d5,R3,17,7,104,7,216314,MEASURED,ef4f9f45764a113659635ebbece821c1f88595aa4c27a4662a9ed24cabf38bd7,10
SEED_ICLR2026_0aee38a6fe9fffc8b658cfb1d872c1d5,R4,1,7,7,1,90248,MEASURED,e27677d763026952fd0851e3c3f0f2aec0933972070485d258bb9dd35e3d49eb,6
SEED_ICLR2026_0b08d733a5d45a547344c4e9d88bb8bc,R1,22,1,15,1,172263,MEASURED,aa337a6e8d4ed75e0844b4075abec6e79de49b74d2f56046f250dd819f53ea9d,21
SEED_ICLR2026_0b08d733a5d45a547344c4e9d88bb8bc,R2,22,2,37,2,176758.0,MEASURED,dde065e78efcfb85d8a663f7bdcf0feb625a72de7bd2cf24f09dc76670381719,20
SEED_ICLR2026_0b08d733a5d45a547344c4e9d88bb8bc,R3,22,0,0,0,,MEASURED,79711719ef0f4747a4ecae0df71bea86c9e454af9457683afc1ad6d93ae744ea,22
SEED_ICLR2026_0b08d733a5d45a547344c4e9d88bb8bc,R4,1,0,0,0,,MEASURED,697d005ab7f1dc6b1b8ff8be25ad76e6d311af34d6638bb3319aae96c0cb5a86,1
SEED_ICLR2026_0b17d256cf1fe1cc084922a8c6b565b7,R1,50,0,0,0,,MEASURED,3c0b77dee172a5c118eacd90d87bbba6910a5b0832ca6031c230e95392c5f136,50
SEED_ICLR2026_0b17d256cf1fe1cc084922a8c6b565b7,R2,50,6,253,6,69402.0,MEASURED,d6cbf5562d79333dcac93cdffadc6a924a785e2a98dd2a516c018acb73550f93,44
SEED_ICLR2026_0b17d256cf1fe1cc084922a8c6b565b7,R3,50,1,46,1,193535,MEASURED,0f9fecc862698067e76ec456a9683f5b21bda930489689be7e12d8d73e20671f,49
SEED_ICLR2026_0b17d256cf1fe1cc084922a8c6b565b7,R4,0,1,0,0,,MEASURED,38b46978a88f8ba101bd1f29cc71f69b0b53f2055a401e17f470833881b49f87,1
SEED_ICLR2026_0b1b52b624ce69e0241eac91f8df0bce,R1,29,0,0,0,,MEASURED,2dda4b695752148bbe198476dcd9f132b47769b933c7bdfbb259b7b50c33a50c,29
SEED_ICLR2026_0b1b52b624ce69e0241eac91f8df0bce,R2,29,9,248,9,39257,MEASURED,a6f1735837842a91c6424fa6fd2785a203d39f44f65231dc4991905936901f8d,20
SEED_ICLR2026_0b1b52b624ce69e0241eac91f8df0bce,R3,29,0,0,0,,MEASURED,e83d9eea376a3bca55329ec838ace236ec197ec38c56545697bf7ab302e8e04f,29
SEED_ICLR2026_0b1b52b624ce69e0241eac91f8df0bce,R4,0,0,0,0,,MEASURED,ec01b51f4013967d3a782ca7f72ae3f0ddd0deabcb254c71ce2a997952642243,0
SEED_ICLR2026_0b41ca54392c6f2de14d12e68e6bccd5,R1,30,1,28,1,175703,MEASURED,34c7fdeed44312ec5531c10cc4038d3b7e6c1691f591c847b8a2d4d681283212,29
SEED_ICLR2026_0b41ca54392c6f2de14d12e68e6bccd5,R2,30,2,56,2,52246.0,MEASURED,ee663a4e12dce4ab8b16cdee3743648381a76f7ad4aa216f34344ce3ca872fcb,28
SEED_ICLR2026_0b41ca54392c6f2de14d12e68e6bccd5,R3,30,1,21,1,40308,MEASURED,b577e271a60fa090289c75ed3ac9d103e6d346a0521d68671f7aee4fe90d5960,29
SEED_ICLR2026_0b41ca54392c6f2de14d12e68e6bccd5,R4,1,1,1,1,489231,MEASURED,ff2f926b0a653d88c11cac1e4519c0657cedf7095e1b40cea29c5052c1a4427f,0
SEED_ICLR2026_0b46b8811ee5ef0c609e571cec9bc132,R1,16,0,0,0,,MEASURED,2aecfbc0ad955c34f07b28d6d30227530fe0402c0740cd9996a06f3203d34902,16
SEED_ICLR2026_0b46b8811ee5ef0c609e571cec9bc132,R2,16,4,60,4,153835.5,MEASURED,824c406801b19819c1e7b8d5bc3a98edccac31277e921e6b16e7a85af67b4541,12
SEED_ICLR2026_0b46b8811ee5ef0c609e571cec9bc132,R3,16,4,53,4,179122.5,MEASURED,461f5c3243d521190b7c0f56d9f57683b6ab07b8565f8cb549f20352b9f91d31,12
SEED_ICLR2026_0b46b8811ee5ef0c609e571cec9bc132,R4,0,4,0,0,,MEASURED,3c12daa49326d321d6eb9e0509bb0abcff6e26919d2431dccec8105a32fcbd45,4
SEED_ICLR2026_0b6df1a973b82b3cf7fadca6c387ae5a,R1,43,1,36,1,143477,MEASURED,32c7fd7700bc08858b5ca3b3852ab1a967ee85f523ce7d674af74e6eca29bd45,42
SEED_ICLR2026_0b6df1a973b82b3cf7fadca6c387ae5a,R2,43,13,512,13,65344,MEASURED,4ff01fe9c37e8e6e3e134d9d035909c263f8dc8ac323ced863b6d197f8920086,30
SEED_ICLR2026_0b6df1a973b82b3cf7fadca6c387ae5a,R3,43,5,206,5,192103,MEASURED,0f372c61d083498cf71e4e6a6d324c6071132b4c38fd04ebbd883274733eba7b,38
SEED_ICLR2026_0b6df1a973b82b3cf7fadca6c387ae5a,R4,1,5,5,1,276725,MEASURED,0f453b8633c8ec234d3246b99195b87341763c0c6db8e3bf57ef24c4dfc7435d,4
SEED_ICLR2026_0b77a07c3c12b52121b3f42f96875726,R1,40,0,0,0,,MEASURED,669eb5389feca9b268655f70d34458f6ef65939098fabb2df4605aafa82a751c,40
SEED_ICLR2026_0b77a07c3c12b52121b3f42f96875726,R2,40,1,39,1,152772,MEASURED,4b36652a604da309c6f4d3adbc1bba76a3c2ef6ac37f9389d1851c027a8c6e22,39
SEED_ICLR2026_0b77a07c3c12b52121b3f42f96875726,R3,40,3,100,3,64516,MEASURED,fb0741fd833901eff87041d7488d932fae4c3bfdbdd2530c925fdb557d1626bc,37
SEED_ICLR2026_0b77a07c3c12b52121b3f42f96875726,R4,0,3,0,0,,MEASURED,df476e1224363e0f2f8f2698eeda09b7e0e4d05739b59d36edd8a717dc14601a,3
SEED_ICLR2026_0b7f639ef28a9035a71f7e0c04c1d681,R1,33,0,0,0,,MEASURED,6543a4827649dd2c1c465b3ca064e170df4b6a64ba8a1f1888b6df98717d4b24,33
SEED_ICLR2026_0b7f639ef28a9035a71f7e0c04c1d681,R2,33,8,231,8,92957.0,MEASURED,b7d22bffa6628faaa2306c0798c9f0cd4d71c5c67946a132683129fab8bc40b6,25
SEED_ICLR2026_0b7f639ef28a9035a71f7e0c04c1d681,R3,33,0,0,0,,MEASURED,f2f8283ab223dd94b6f6dc2e39290d1c3eec04cd844de45b653addaa5de652d4,33
SEED_ICLR2026_0b7f639ef28a9035a71f7e0c04c1d681,R4,0,0,0,0,,MEASURED,e1d4da92057249528acaded73754b33474be7511a37ce27a7044fc37f720d66d,0
SEED_ICLR2026_0b8ccc9229328bdcedf54b989e7cc330,R1,35,2,62,2,94620.5,MEASURED,1ede80786e1ac22a68bf239f906e4bb4a5babd598ae0fca0f218a4c4cdfeb4bc,33
SEED_ICLR2026_0b8ccc9229328bdcedf54b989e7cc330,R2,35,4,134,4,107901.5,MEASURED,e8d7bd1ec27f40cd53beff559dcefcf8560461ef3f77e7298cc0095b217b9fc6,31
SEED_ICLR2026_0b8ccc9229328bdcedf54b989e7cc330,R3,35,3,101,3,174093,MEASURED,24b701b307af76cd937e77426e3e89a4eb53897532af84321e263d0e6496de38,32
SEED_ICLR2026_0b8ccc9229328bdcedf54b989e7cc330,R4,2,3,6,2,295360.0,MEASURED,091c1707f389a5aa8958fd4e083bc85dce946358a18a9b619e45a40a4f31a997,1
SEED_ICLR2026_0b9762d1f15c68057275fa18d384c1a8,R1,30,1,29,1,14240,MEASURED,3c1cd294fc59683a0f184939657ce0f1a5d009feb3a97ecfcaa5a0ebf92b8ff5,29
SEED_ICLR2026_0b9762d1f15c68057275fa18d384c1a8,R2,30,2,55,2,114333.5,MEASURED,e670aa168a89eb081c684ebc5806e0563ce97f7d943237677d9515bb805e306e,28
SEED_ICLR2026_0b9762d1f15c68057275fa18d384c1a8,R3,30,1,20,1,183252,MEASURED,9a4817dc6c196e3f161f669af4a18da38bdf84c502d2a32341ff6268c39c435d,29
SEED_ICLR2026_0b9762d1f15c68057275fa18d384c1a8,R4,1,1,0,0,,MEASURED,23e3a80259457f9ee7189f46fc13359b254eed3f87dd28d118bfe03f58c57551,2
SEED_ICLR2026_0b99315234cc95e6ef281f9155b68832,R1,30,3,85,3,45983,MEASURED,2945e93221d53d120ceb2a8d89a1a318148a127f0f47bb32cfff1d8181dbb4ff,27
SEED_ICLR2026_0b99315234cc95e6ef281f9155b68832,R2,30,10,282,10,57224.0,MEASURED,6d1ba4cc143ea65d827040e15e4fb9ae979ce0cebb1bef9953e1c3e79164b771,20
SEED_ICLR2026_0b99315234cc95e6ef281f9155b68832,R3,30,3,85,3,105784,MEASURED,9340bfdd869b5138e06092aaa5d31589337923c1e6a345663a47e73dfe2ca803,27
SEED_ICLR2026_0b99315234cc95e6ef281f9155b68832,R4,3,3,9,3,339610,MEASURED,f3ad7ab316397d05a2b80467866ce1b84b480e996d419f9ac1785001a99fe661,0
SEED_ICLR2026_0ba10e63a87590a9364f33b9040e4301,R1,8,0,0,0,,MEASURED,8cf0df058b2c928b3f6dd3cdea90aede8e1d962b6b5aa2c1d34716fcced7a014,8
SEED_ICLR2026_0ba10e63a87590a9364f33b9040e4301,R2,8,6,36,6,180012.5,MEASURED,a422cc9b9c0b7dfd8c0a0052c85b2821723c9d88f1180b6e58789544b09fa7ae,2
SEED_ICLR2026_0ba10e63a87590a9364f33b9040e4301,R3,8,2,14,2,146542.5,MEASURED,d224b9399c7424e08f798159b1057f98a5317c962aae7d9e99ada8f29a2f6553,6
SEED_ICLR2026_0ba10e63a87590a9364f33b9040e4301,R4,0,2,0,0,,MEASURED,d410195eefcc6091bed78b0c0c02d89e88f75bd6db314c1cb068fc578d138a59,2
SEED_ICLR2026_0ba3283cd3d12ffcb3477e2c4b4377d0,R1,31,3,80,3,57523,MEASURED,4ce7a27ae04141689afda9ad6df640826909cf45f0f9e13fe43522a08bdf7203,28
SEED_ICLR2026_0ba3283cd3d12ffcb3477e2c4b4377d0,R2,31,1,28,1,23743,MEASURED,0ec313e679f505641f0f7484dff5cd3074dd515a664fe7e218e0f44d9111938c,30
SEED_ICLR2026_0ba3283cd3d12ffcb3477e2c4b4377d0,R3,31,2,57,2,68089.5,MEASURED,999801a217bdfb3a773370f960b67b64286be1dc7c275b3f8caca6f5b9a4ec65,29
SEED_ICLR2026_0ba3283cd3d12ffcb3477e2c4b4377d0,R4,3,2,6,2,361572.0,MEASURED,8f5037064dca1306297b057e652a500c957caee429623fe35385fe27b639399a,1
SEED_ICLR2026_0ba40a7aaea28fb9b4fc4a2229fddb71,R1,43,1,40,1,164095,MEASURED,4091772102238952f9f89c43aca1196b763b4576c09c206a9f940e5a07fa46c7,42
SEED_ICLR2026_0ba40a7aaea28fb9b4fc4a2229fddb71,R2,43,3,95,3,110222,MEASURED,aa9be69c4a5e49124b50dbcfd70f7c36586dfb50f27b04cf5efce805e7de6319,40
SEED_ICLR2026_0ba40a7aaea28fb9b4fc4a2229fddb71,R3,43,3,117,3,109072,MEASURED,65966a8697246470851281cd1468ddced2fbf8c8730398fe804325109ecb5263,40
SEED_ICLR2026_0ba40a7aaea28fb9b4fc4a2229fddb71,R4,1,3,3,1,298921,MEASURED,24270523e013b59bfd63b7bea0e51cfd9b805e9768e364a3d53d37152ba3c9d2,2
SEED_ICLR2026_0bb9b8b55b0fd61c7788a8a4ddbd3ddd,R1,51,1,46,1,24031,MEASURED,2c37cd2a6a7d4c03a1e6744163dde72af45daa7305841e1ae7d94379de8e83a9,50
SEED_ICLR2026_0bb9b8b55b0fd61c7788a8a4ddbd3ddd,R2,51,5,225,5,46087,MEASURED,dd0a5669c773f4b5f47949c43a49e0753df113b0052b1d0dd1a36df1392f079f,46
SEED_ICLR2026_0bb9b8b55b0fd61c7788a8a4ddbd3ddd,R3,51,2,78,2,31231.5,MEASURED,1a59553bb1f9f497babcde19b6040a7b4bffbdbace31b4cfa973c905ed27a33f,49
SEED_ICLR2026_0bb9b8b55b0fd61c7788a8a4ddbd3ddd,R4,1,2,2,1,217748,MEASURED,9c45947a30aa19bf9656e1def2fae03fc44d5d4f365b37c5842e5d08641d6198,1
SEED_ICLR2026_0bbd925eb7aa0c260236f5e47de0fe15,R1,7,0,0,0,,MEASURED,5936a04e9a99d2d8ed1850ecad7c66c37dbb91396b7464d91f830768c91cf524,7
SEED_ICLR2026_0bbd925eb7aa0c260236f5e47de0fe15,R2,7,16,94,6,47188.5,MEASURED,de536c7bc264a58a902b13268176a12fa5c932dcb7f800c42057899815574d90,11
SEED_ICLR2026_0bbd925eb7aa0c260236f5e47de0fe15,R3,7,5,24,4,152317.5,MEASURED,2dd5146dcbce3e4fc6eb66893448012c04d3d5e3e9903a7544b8f58484170ab6,4
SEED_ICLR2026_0bbd925eb7aa0c260236f5e47de0fe15,R4,0,5,0,0,,MEASURED,f881ab73ee8ea76794f68d81c6e3b4af1500672ca48a1de79a13ebeea9cf3364,5
SEED_ICLR2026_0bc795afae289ed465a65a3b4b1f4eb7,R1,67,5,298,5,139598,MEASURED,9ca9ce01960558552b0b0e040eca1c23fe6c13732a0621fb3c8758af10ba32c9,62
SEED_ICLR2026_0bc795afae289ed465a65a3b4b1f4eb7,R2,67,2,116,2,36773.5,MEASURED,69cad1c0d5184413b74cb52c99ea1697cd28769d485c236940b613d1a28e961a,65
SEED_ICLR2026_0bc795afae289ed465a65a3b4b1f4eb7,R3,67,20,1109,20,82631.0,MEASURED,2fd4168cb4faa40acc099d7eedd228731efd76dba6667da765ec09be194560f4,47
SEED_ICLR2026_0bc795afae289ed465a65a3b4b1f4eb7,R4,5,20,84,5,194450,MEASURED,b171ac5dc12dea82e18ce846a8a7f6cdf6885e659e490da64c9287416e90a5cd,15
SEED_ICLR2026_0bcf9cf6ffe26bba3af99e18be0e1d8d,R1,24,0,0,0,,MEASURED,11fb416ec59198c4b5e651708601dcc112a439656cf3755c27fd34aa99545db0,24
SEED_ICLR2026_0bcf9cf6ffe26bba3af99e18be0e1d8d,R2,24,5,109,5,72828,MEASURED,111469e49e6e78ef9d04b2da9cedce30fbbc686a6be38ec27dcbb4415ba32e12,19
SEED_ICLR2026_0bcf9cf6ffe26bba3af99e18be0e1d8d,R3,24,1,21,1,46166,MEASURED,b9c76390df54a52bf0036e4f3b47a7b7dcfb9dd413f3cfe5fd202525f1030d9a,23
SEED_ICLR2026_0bcf9cf6ffe26bba3af99e18be0e1d8d,R4,0,1,0,0,,MEASURED,5713416258671d11cf0c6fa6a153d31c33c58e4e6b86be699712692d24b0dfcb,1
SEED_ICLR2026_0bcfb525c8f8f07ae10a93d0b2a40e00,R1,45,1,42,1,31860,MEASURED,5fae55ef0f15a3ed7cd726beed2443fa7e42e1a60cf077faeeea9c05151e5659,44
SEED_ICLR2026_0bcfb525c8f8f07ae10a93d0b2a40e00,R2,45,8,299,8,45663.0,MEASURED,90a128ffd8edec089d244598cced7efb953d430cbad7df9db126fc2c5d75f5bb,37
SEED_ICLR2026_0bcfb525c8f8f07ae10a93d0b2a40e00,R3,45,3,117,3,51831,MEASURED,00cc5babdee432ceb3b4a5cb3d144f314fca3d42954ba15edfb4784d745d343e,42
SEED_ICLR2026_0bcfb525c8f8f07ae10a93d0b2a40e00,R4,1,3,2,1,180345,MEASURED,639dcc44c71c05908f95630e905b92e633d623f3d5fd1a93f3b3c9c3da26036a,2
SEED_ICLR2026_0bcfbd99d8a15a5aeac394578ee6a39a,R1,15,0,0,0,,MEASURED,fd71713a9bec1b0592f0bd4c30321310162c8ba0a501f30d0773997ab57c4b6b,15
SEED_ICLR2026_0bcfbd99d8a15a5aeac394578ee6a39a,R2,15,4,53,4,194780.0,MEASURED,c7ac8b24894d467e68cf744cac98fb916f8bf6f1ff022daf19263fb415483c17,11
SEED_ICLR2026_0bcfbd99d8a15a5aeac394578ee6a39a,R3,15,6,87,6,180996.5,MEASURED,ce581dce024ead0c6aa175eb30c21bedaa11349c3e3a26239aaa00ea8def7fe2,9
SEED_ICLR2026_0bcfbd99d8a15a5aeac394578ee6a39a,R4,0,6,0,0,,MEASURED,dc5ae14c390748df6bb59dc4028786c8ef10de01b64046ff8a73c0bbb57f1696,6
SEED_ICLR2026_0bd7c1a579459520e4d731a14b7bda7d,R1,21,0,0,0,,MEASURED,fb5fc423415ea8cb07b4971a4b8cccca7dba35f9c749ec5b7e1ef2699ff62bd9,21
SEED_ICLR2026_0bd7c1a579459520e4d731a14b7bda7d,R2,21,3,61,3,114064,MEASURED,d8b8a6cb67c1179a926db5143421dd088c588f0dc33f48b29ef50fa54aba0a50,18
SEED_ICLR2026_0bd7c1a579459520e4d731a14b7bda7d,R3,21,2,36,2,134357.0,MEASURED,4c8823bf223866e4ec516c7ad0aa476574bed7a2d34380f929b583a9a1cf2ec7,19
SEED_ICLR2026_0bd7c1a579459520e4d731a14b7bda7d,R4,0,2,0,0,,MEASURED,5de1513e97108ef00f06a6c34676308886207a1c941e9f85150896795daa8854,2
SEED_ICLR2026_0bdbfac7d9df70021d694e5ac795bf9d,R1,20,1,18,1,196794,MEASURED,3c0c0d80e338e017a0e6a19ff8364bae1bd6ab295002f5c445e5b5e7cc3d85b8,19
SEED_ICLR2026_0bdbfac7d9df70021d694e5ac795bf9d,R2,20,0,0,0,,MEASURED,1f70d2b76f32d26b5fa215d29b9dda8bd97d07eb4926e8f22097d222ebc99ab2,20
SEED_ICLR2026_0bdbfac7d9df70021d694e5ac795bf9d,R3,20,8,139,8,78907.5,MEASURED,86589c56e72b11addd0d9b4c3598a9900035bf62ef00ac331ee9a5853f71d33e,12
SEED_ICLR2026_0bdbfac7d9df70021d694e5ac795bf9d,R4,1,8,7,1,214925,MEASURED,ac7dc5799d38b4a5422ddcd8d4d0ad0b845f942890d498b7587b54a0dbe77b03,7
SEED_ICLR2026_0be44cc1d459731928501cae5699f57a,R1,42,1,36,1,176644,MEASURED,c7b5ed1721e66ee75b15b10aff8552abf6f84101daa166cd667195fabe1bc0b7,41
SEED_ICLR2026_0be44cc1d459731928501cae5699f57a,R2,42,11,462,11,45728,MEASURED,1bdab3f26af26ca2b62f70db4d617ddc6fad9070b915a6351aabe543f5e43009,31
SEED_ICLR2026_0be44cc1d459731928501cae5699f57a,R3,42,2,84,2,100449.5,MEASURED,0332ff745d66a258320be13e6371d01381a7fcbdd4468fc42a710cd2eb748da8,40
SEED_ICLR2026_0be44cc1d459731928501cae5699f57a,R4,1,2,2,1,523464,MEASURED,76b00cf1b4c834933159d4bb53a618edbd245747e4ed9a11bc81b7c8c8c7aac9,1
SEED_ICLR2026_0c0936a505992ce0d45169cd595b9755,R1,62,1,62,1,18674,MEASURED,a8a6162297fa3d7c5e2e538aa900b975f7ac8bde03cab6b358cf39ce04d55c8c,61
SEED_ICLR2026_0c0936a505992ce0d45169cd595b9755,R2,62,22,1308,22,29305.0,MEASURED,a07054fedec1cdc104b71f79ae883cae6776767124f76773d262d78ca218a682,40
SEED_ICLR2026_0c0936a505992ce0d45169cd595b9755,R3,62,1,57,1,12030,MEASURED,040a72af05869d20cae47df634ef302cce3c073179da9ba4a3bc0143f9d5fec9,61
SEED_ICLR2026_0c0936a505992ce0d45169cd595b9755,R4,1,1,1,1,353325,MEASURED,9393cd9c2f9f950bdff7a57cda620a0e15a857ccd7c1580049b408a7376653ca,0
SEED_ICLR2026_0c0d84e06a860e20ccd2907bff2b6339,R1,51,1,48,1,34151,MEASURED,22ce1468cd3d52a43887c5ce0191db270b50ab12c3010edafefda1f2ac4c4797,50
SEED_ICLR2026_0c0d84e06a860e20ccd2907bff2b6339,R2,51,7,335,7,25903,MEASURED,a50dbe584415c7ae17df3dec73adfe9b9dc2892dde3e0f4f2bbd03e7b65858d2,44
SEED_ICLR2026_0c0d84e06a860e20ccd2907bff2b6339,R3,51,4,193,4,40444.5,MEASURED,fcbe139e8ce77a641e68ad74841025e76643e116414787266c68320ff9c48f4f,47
SEED_ICLR2026_0c0d84e06a860e20ccd2907bff2b6339,R4,1,4,4,1,207652,MEASURED,922cf5c180a28004349148b94604c8965249084a34dddfbd58ba1ead53c24338,3
SEED_ICLR2026_0c17a1fe0924238ebf7db6164759d503,R1,14,1,10,1,112407,MEASURED,65998eb168c1538a7182d9a5400844114a08bab30c916c0e09684d3d09d2933d,13
SEED_ICLR2026_0c17a1fe0924238ebf7db6164759d503,R2,14,0,0,0,,MEASURED,94e5612becdb5250c09c4bdd50b0f4582d810e434a0ca937430129ffff8b4b1c,14
SEED_ICLR2026_0c17a1fe0924238ebf7db6164759d503,R3,14,4,54,4,135076.0,MEASURED,5052b7a7abd80167ff9443bf4d9ce7f7798196f528832e15997662a16da7b1cb,10
SEED_ICLR2026_0c17a1fe0924238ebf7db6164759d503,R4,1,4,3,1,452296,MEASURED,3743a9b064a634222ff29d7d2e47ed4ab85338cc5b52b245f68413a22d488cf4,3
SEED_ICLR2026_0c4bc137edaf0eb7f66a87275a8be706,R1,25,1,24,1,327942,MEASURED,b273952d0f47272beb284d9221190c9d094110fb5aa664688dec6484ef1cb699,24
SEED_ICLR2026_0c4bc137edaf0eb7f66a87275a8be706,R2,25,0,0,0,,MEASURED,043fbd0282ebea977cffb4aa09a6890eadd8bef5e610a1e5067725e1767643e0,25
SEED_ICLR2026_0c4bc137edaf0eb7f66a87275a8be706,R3,25,22,476,22,200148.5,MEASURED,91ecd2cc6e1038a1b2b9e5813ca1922089361d7484b39d2d8ab45a86b8238b41,3
SEED_ICLR2026_0c4bc137edaf0eb7f66a87275a8be706,R4,1,22,21,1,182770,MEASURED,02043982e7fe8f5b0c54adb50525d831452a04cd07e8c6d52cc4525423f9ab1f,21
SEED_ICLR2026_0c5399aa85fdaa6391520e42e1ddda30,R1,19,0,0,0,,MEASURED,15574e28d22fbd58a87eff54b4593e722c631410ce208253175e2406cc176401,19
SEED_ICLR2026_0c5399aa85fdaa6391520e42e1ddda30,R2,19,6,106,6,182981.5,MEASURED,a752914df3827fa114e17702c4f07a5f3ae642f93d2eba65fe6034215bf4671c,13
SEED_ICLR2026_0c5399aa85fdaa6391520e42e1ddda30,R3,19,1,15,1,78614,MEASURED,84a6676240c3deaf3e11fb241b502ad4147d842cb9e4543241005f87bc5d7209,18
SEED_ICLR2026_0c5399aa85fdaa6391520e42e1ddda30,R4,0,1,0,0,,MEASURED,7bb516506db0b89a41c9df3390fa34b8f98169d47cc95f8c987c6a6ab1f5b635,1
SEED_ICLR2026_0c606cbd7225856faadf74e106cbbec6,R1,27,2,42,2,42894.5,MEASURED,5e07887388f1396cd14121b8412736826afc18c393e3552cf42ceb9f7fb223e3,25
SEED_ICLR2026_0c606cbd7225856faadf74e106cbbec6,R2,27,6,131,6,45767.0,MEASURED,65d288caffe3506c1037131c8fcc9565232ff341c6f0569eaed1cb4934ed9088,21
SEED_ICLR2026_0c606cbd7225856faadf74e106cbbec6,R3,27,1,23,1,32879,MEASURED,bdd49a0d62b96cd7f30445fd3cfe6e3d7ea92cf998e74a5d2752081f270a2664,26
SEED_ICLR2026_0c606cbd7225856faadf74e106cbbec6,R4,2,1,2,1,120927,MEASURED,c476304dd90fbf0c5215b9009f332a3b8cd481b9dc71e866f6d8fe68cce95dfa,1
SEED_ICLR2026_0c7aaeb2745951f01224b3f95c75b528,R1,11,1,7,1,305517,MEASURED,60a209e8e0d7bdabd15f17456cdac9ac7aab2d123e46f835667c753109dde2d2,10
SEED_ICLR2026_0c7aaeb2745951f01224b3f95c75b528,R2,11,2,20,2,145874.5,MEASURED,ceb1fcdb3ed66348d127630bea114e1ec994b68f1a9c087971822026c7ef2229,9
SEED_ICLR2026_0c7aaeb2745951f01224b3f95c75b528,R3,11,6,55,6,205323.5,MEASURED,e19091f5702a3579e25a3cae4e952738ac2ec73911dd5bef5f635e11a4dead6c,5
SEED_ICLR2026_0c7aaeb2745951f01224b3f95c75b528,R4,1,6,2,1,484264,MEASURED,2796ae9edcdc5e792611eb63d42b71a6c066873ac97bcf6c8aa705d480e3c635,5
SEED_ICLR2026_0ce8c441be35c2043f7a16204721bfa3,R1,7,0,0,0,,MEASURED,b6a78e7b0b10b40e90c5b4daf6716ac8a0fbb0eb92ac32d0500f2434d704ef09,7
SEED_ICLR2026_0ce8c441be35c2043f7a16204721bfa3,R2,7,3,21,3,232506,MEASURED,d08347b0e0a00f13423f61af707777194e0dde18ca853ae033002edc01629154,4
